Key,Timestamp,Event,User_Label
b,124517.25641947878,release,1
r,124517.27041947878,press,1
r,124517.33441947878,release,1
o,124517.34641947878,press,1
o,124517.40841947879,release,1
w,124517.42041947879,press,1
w,124517.51141947879,release,1
n,124517.53241947878,press,1
n,124517.60141947879,release,1
f,124517.61441947879,press,1
f,124517.67841947879,release,1
o,124517.6904194788,press,1
o,124517.7554194788,release,1
x,124517.7754194788,press,1
x,124517.9134194788,release,1
j,124517.92641947881,press,1
j,124517.99341947881,release,1
u,124518.0074194788,press,1
u,124518.1344194788,release,1
m,124518.1454194788,press,1
m,124518.2264194788,release,1
p,124518.2474194788,press,1
p,124518.3684194788,release,1
s,124518.3884194788,press,1
s,124518.5034194788,release,1
o,124518.5174194788,press,1
o,124518.5934194788,release,1
v,124518.6114194788,press,1
v,124518.67041947879,release,1
e,124518.68041947878,press,1
e,124518.80041947878,release,1
r,124518.81341947879,press,1
r,124518.87241947878,release,1
t,124518.88441947878,press,1
t,124519.03141947878,release,1
h,124519.05141947878,press,1
h,124519.14041947879,release,1
e,124519.15041947878,press,1
e,124519.21541947879,release,1
l,124519.2284194788,press,1
l,124519.29241947879,release,1
a,124519.31141947879,press,1
a,124519.45841947879,release,1
z,124519.46841947878,press,1
z,124519.53441947879,release,1
y,124519.55241947879,press,1
y,124519.6184194788,release,1
d,124519.6354194788,press,1
d,124519.7204194788,release,1
o,124519.73741947881,press,1
o,124519.79541947882,release,1
g,124519.81441947882,press,1
g,124519.88741947882,release,1
t,124519.90141947882,press,1
t,124520.04341947882,release,1
h,124520.06241947883,press,1
h,124520.13841947883,release,1
e,124520.15641947882,press,1
e,124520.22241947883,release,1
q,124520.24441947883,press,1
q,124520.31741947883,release,1
u,124520.33541947883,press,1
u,124520.48341947883,release,1
i,124520.49741947882,press,1
i,124520.58241947883,release,1
c,124520.59341947883,press,1
c,124520.72941947883,release,1
k,124520.74741947882,press,1
k,124520.84741947883,release,1
b,124520.86041947883,press,1
b,124520.93541947883,release,1
r,124520.95041947883,press,1
r,124521.00141947884,release,1
o,124521.02141947884,press,1
o,124521.11041947885,release,1
w,124521.12141947885,press,1
w,124521.21141947884,release,1
n,124521.22341947885,press,1
n,124521.27841947884,release,1
f,124521.29941947883,press,1
f,124521.37741947883,release,1
o,124521.39541947882,press,1
o,124521.49941947883,release,1
x,124521.52041947882,press,1
x,124521.57241947882,release,1
j,124521.58741947882,press,1
j,124521.64841947882,release,1
u,124521.66141947883,press,1
u,124521.77541947883,release,1
m,124521.79341947882,press,1
m,124521.84441947883,release,1
p,124521.85641947883,press,1
p,124522.00441947884,release,1
s,124522.02141947884,press,1
s,124522.13241947885,release,1
o,124522.15041947884,press,1
o,124522.22741947885,release,1
v,124522.24541947884,press,1
v,124522.36541947884,release,1
e,124522.37941947884,press,1
e,124522.45341947883,release,1
r,124522.47341947883,press,1
r,124522.60841947883,release,1
t,124522.62841947883,press,1
t,124522.69141947883,release,1
h,124522.70741947883,press,1
h,124522.81341947883,release,1
e,124522.82441947883,press,1
e,124522.97241947883,release,1
l,124522.99041947883,press,1
l,124523.08941947883,release,1
a,124523.10341947882,press,1
a,124523.23141947882,release,1
z,124523.25241947881,press,1
z,124523.33541947881,release,1
y,124523.3564194788,press,1
y,124523.45641947881,release,1
d,124523.47341947882,press,1
d,124523.61741947882,release,1
o,124523.63841947881,press,1
o,124523.7654194788,release,1
g,124523.7764194788,press,1
g,124523.9174194788,release,1
t,124523.93341947881,press,1
t,124524.0494194788,release,1
h,124524.0594194788,press,1
h,124524.1764194788,release,1
e,124524.1954194788,press,1
e,124524.3354194788,release,1
q,124524.3484194788,press,1
q,124524.4234194788,release,1
u,124524.4344194788,press,1
u,124524.58041947879,release,1
i,124524.5974194788,press,1
i,124524.7214194788,release,1
c,124524.73541947879,press,1
c,124524.82541947879,release,1
k,124524.84141947879,press,1
k,124524.9564194788,release,1
b,124524.9714194788,press,1
b,124525.0944194788,release,1
r,124525.1164194788,press,1
r,124525.1914194788,release,1
o,124525.2034194788,press,1
o,124525.2934194788,release,1
w,124525.3094194788,press,1
w,124525.3964194788,release,1
n,124525.4164194788,press,1
n,124525.5134194788,release,1
f,124525.5324194788,press,1
f,124525.6134194788,release,1
o,124525.6294194788,press,1
o,124525.7034194788,release,1
x,124525.7214194788,press,1
x,124525.86041947879,release,1
j,124525.8804194788,press,1
j,124525.9684194788,release,1
u,124525.9834194788,press,1
u,124526.0934194788,release,1
m,124526.1064194788,press,1
m,124526.24741947881,release,1
p,124526.25941947881,press,1
p,124526.38441947881,release,1
s,124526.4054194788,press,1
s,124526.54341947881,release,1
o,124526.55441947881,press,1
o,124526.7014194788,release,1
v,124526.72141947881,press,1
v,124526.79141947882,release,1
e,124526.80841947882,press,1
e,124526.89741947883,release,1
r,124526.91841947882,press,1
r,124527.04441947883,release,1
t,124527.06341947883,press,1
t,124527.11941947883,release,1
h,124527.13041947882,press,1
h,124527.20441947882,release,1
e,124527.21641947882,press,1
e,124527.35741947882,release,1
l,124527.37641947882,press,1
l,124527.45341947883,release,1
a,124527.47241947883,press,1
a,124527.59941947882,release,1
z,124527.61741947882,press,1
z,124527.75941947883,release,1
y,124527.77841947883,press,1
y,124527.85641947882,release,1
d,124527.87341947883,press,1
d,124527.92341947883,release,1
o,124527.94041947884,press,1
o,124528.06241947884,release,1
g,124528.08341947883,press,1
g,124528.13741947884,release,1
t,124528.14841947884,press,1
t,124528.28441947883,release,1
h,124528.29641947884,press,1
h,124528.38941947883,release,1
e,124528.40541947883,press,1
e,124528.46441947883,release,1
q,124528.48341947883,press,1
q,124528.57141947883,release,1
u,124528.58741947883,press,1
u,124528.71741947884,release,1
i,124528.73841947883,press,1
i,124528.83641947883,release,1
c,124528.85141947883,press,1
c,124528.97941947883,release,1
k,124528.99041947883,press,1
k,124529.11441947882,release,1
b,124529.13341947882,press,1
b,124529.19341947882,release,1
r,124529.20841947882,press,1
r,124529.30641947882,release,1
o,124529.31941947882,press,1
o,124529.38841947883,release,1
w,124529.40241947882,press,1
w,124529.49641947882,release,1
n,124529.51241947882,press,1
n,124529.59741947883,release,1
f,124529.61641947883,press,1
f,124529.73741947883,release,1
o,124529.75141947882,press,1
o,124529.84841947882,release,1
x,124529.86441947882,press,1
x,124529.99041947883,release,1
j,124530.00741947883,press,1
j,124530.05941947883,release,1
u,124530.07641947884,press,1
u,124530.14441947883,release,1
m,124530.16641947883,press,1
m,124530.26741947883,release,1
p,124530.28241947883,press,1
p,124530.39741947883,release,1
s,124530.41141947883,press,1
s,124530.53841947882,release,1
o,124530.55841947882,press,1
o,124530.66441947882,release,1
v,124530.67541947882,press,1
v,124530.77941947883,release,1
e,124530.78941947882,press,1
e,124530.86741947882,release,1
r,124530.88441947883,press,1
r,124531.02641947883,release,1
t,124531.04341947884,press,1
t,124531.14941947884,release,1
h,124531.16741947884,press,1
h,124531.25441947884,release,1
e,124531.26941947883,press,1
e,124531.36241947883,release,1
l,124531.38441947883,press,1
l,124531.45441947883,release,1
a,124531.47241947883,press,1
a,124531.54841947883,release,1
z,124531.56041947883,press,1
z,124531.70441947883,release,1
y,124531.71641947883,press,1
y,124531.77541947883,release,1
d,124531.78941947882,press,1
d,124531.88041947882,release,1
o,124531.89041947882,press,1
o,124532.01741947881,release,1
g,124532.03341947882,press,1
g,124532.11541947881,release,1
t,124532.12741947881,press,1
t,124532.22741947882,release,1
h,124532.24841947881,press,1
h,124532.34741947881,release,1
e,124532.36141947881,press,1
e,124532.4884194788,release,1
q,124532.50541947881,press,1
q,124532.64641947881,release,1
u,124532.65641947881,press,1
u,124532.73341947881,release,1
i,124532.74741947881,press,1
i,124532.85341947881,release,1
c,124532.8674194788,press,1
c,124532.9534194788,release,1
k,124532.9674194788,press,1
k,124533.06441947879,release,1
b,124533.07441947878,press,1
b,124533.20641947878,release,1
r,124533.22541947878,press,1
r,124533.34641947878,release,1
o,124533.36541947878,press,1
o,124533.48041947879,release,1
w,124533.49241947879,press,1
w,124533.59841947879,release,1
n,124533.6114194788,press,1
n,124533.72341947879,release,1
f,124533.7434194788,press,1
f,124533.8924194788,release,1
o,124533.9104194788,press,1
o,124534.04541947879,release,1
x,124534.0624194788,press,1
x,124534.17041947879,release,1
j,124534.18641947879,press,1
j,124534.25841947879,release,1
u,124534.2704194788,press,1
u,124534.34941947879,release,1
m,124534.36041947879,press,1
m,124534.49241947879,release,1
p,124534.50241947878,press,1
p,124534.61641947879,release,1
s,124534.62841947879,press,1
s,124534.73641947878,release,1
o,124534.75041947878,press,1
o,124534.80441947878,release,1
v,124534.81741947879,press,1
v,124534.95341947878,release,1
e,124534.96741947878,press,1
e,124535.07741947878,release,1
r,124535.09341947878,press,1
r,124535.23641947878,release,1
t,124535.25741947877,press,1
t,124535.38041947878,release,1
h,124535.40041947878,press,1
h,124535.53241947878,release,1
e,124535.54341947878,press,1
e,124535.59441947879,release,1
l,124535.60641947879,press,1
l,124535.66141947878,release,1
a,124535.67841947879,press,1
a,124535.73341947878,release,1
z,124535.75441947878,press,1
z,124535.88141947877,release,1
y,124535.89741947877,press,1
y,124535.96841947877,release,1
d,124535.98841947877,press,1
d,124536.04641947878,release,1
o,124536.06241947878,press,1
o,124536.19841947878,release,1
g,124536.21241947878,press,1
g,124536.28541947878,release,1
t,124536.29541947877,press,1
t,124536.38741947878,release,1
h,124536.40341947878,press,1
h,124536.47841947878,release,1
e,124536.49641947878,press,1
e,124536.56041947877,release,1
q,124536.58141947877,press,1
q,124536.72241947877,release,1
u,124536.74241947877,press,1
u,124536.85241947878,release,1
i,124536.87141947878,press,1
i,124536.94041947878,release,1
c,124536.95241947878,press,1
c,124537.04041947878,release,1
k,124537.05341947879,press,1
k,124537.1764194788,release,1
b,124537.1884194788,press,1
b,124537.2484194788,release,1
r,124537.2594194788,press,1
r,124537.3884194788,release,1
o,124537.39841947879,press,1
o,124537.5434194788,release,1
w,124537.5544194788,press,1
w,124537.6244194788,release,1
n,124537.6354194788,press,1
n,124537.6954194788,release,1
f,124537.71641947879,press,1
f,124537.82841947878,release,1
o,124537.84741947879,press,1
o,124537.98741947878,release,1
x,124538.00941947878,press,1
x,124538.10141947879,release,1
j,124538.11741947879,press,1
j,124538.25641947878,release,1
u,124538.27141947878,press,1
u,124538.32441947878,release,1
m,124538.33841947878,press,1
m,124538.39541947878,release,1
p,124538.41141947878,press,1
p,124538.51241947878,release,1
s,124538.53241947878,press,1
s,124538.63641947879,release,1
o,124538.65141947879,press,1
o,124538.73041947879,release,1
v,124538.75041947879,press,1
v,124538.82441947878,release,1
e,124538.83741947879,press,1
e,124538.93841947879,release,1
r,124538.95541947879,press,1
r,124539.04241947879,release,1
t,124539.05741947879,press,1
t,124539.11241947878,release,1
h,124539.13241947879,press,1
h,124539.23141947879,release,1
e,124539.2444194788,press,1
e,124539.3634194788,release,1
l,124539.3794194788,press,1
l,124539.50141947881,release,1
a,124539.5194194788,press,1
a,124539.61541947881,release,1
z,124539.62841947882,press,1
z,124539.73141947882,release,1
y,124539.75341947882,press,1
y,124539.83841947882,release,1
d,124539.84941947882,press,1
d,124539.91941947883,release,1
o,124539.92941947882,press,1
o,124540.05141947883,release,1
g,124540.06841947883,press,1
g,124540.19741947883,release,1
t,124540.21341947884,press,1
t,124540.29941947883,release,1
h,124540.31841947883,press,1
h,124540.39641947883,release,1
e,124540.41641947883,press,1
e,124540.49941947883,release,1
q,124540.52041947882,press,1
q,124540.66841947882,release,1
u,124540.68341947882,press,1
u,124540.75441947882,release,1
i,124540.77541947881,press,1
i,124540.89641947881,release,1
c,124540.90741947881,press,1
c,124540.99941947882,release,1
k,124541.01141947882,press,1
k,124541.06941947882,release,1
b,124541.08741947882,press,1
b,124541.15041947881,release,1
r,124541.16841947881,press,1
r,124541.25241947881,release,1
o,124541.26641947881,press,1
o,124541.3444194788,release,1
w,124541.36141947881,press,1
w,124541.48741947881,release,1
n,124541.50441947882,press,1
n,124541.61341947882,release,1
f,124541.63441947881,press,1
f,124541.69241947882,release,1
o,124541.70541947882,press,1
o,124541.79741947883,release,1
x,124541.81141947882,press,1
x,124541.91041947882,release,1
j,124541.92641947883,press,1
j,124542.04641947882,release,1
u,124542.06541947882,press,1
u,124542.20641947883,release,1
m,124542.22241947883,press,1
m,124542.32441947883,release,1
p,124542.33841947882,press,1
p,124542.43541947882,release,1
s,124542.44841947882,press,1
s,124542.52541947883,release,1
o,124542.53541947882,press,1
o,124542.63941947883,release,1
v,124542.65741947883,press,1
v,124542.77241947883,release,1
e,124542.78641947883,press,1
e,124542.88841947883,release,1
r,124542.90441947883,press,1
r,124543.02741947884,release,1
t,124543.04441947884,press,1
t,124543.17541947884,release,1
h,124543.19041947884,press,1
h,124543.29641947884,release,1
e,124543.31141947884,press,1
e,124543.42341947883,release,1
l,124543.44341947883,press,1
l,124543.50941947884,release,1
